Platform Key	Expedition Number	Expedition Name	Expedition Beginport	Expedition Endport	Expedition Chiefscientist	Expedition Chiefscientist Identifier	Expedition Chiefscientist Email	Expedition BSH Identifier	Expocode	Expedition Status	Expedition Captain	Science Activity Number	Science Activity	Science Activity Comment	Science Activity Closed	Science Activity Group	Science Activity Label	Science Activity Area	Science Activity Area Comment	Device Operation Number	Device Operation	Device Operation Start	Device Operation End	Device Operation Comment	Device Operation Closed	Device Operation Label	Device Operation Positioning System	Device Operation Subdevices	Device Operation Devicetypes	Device	Device Shortname	Device Comment	Underway	Sensor ID	Sensor Short Name	Sensor Device URN	Event Time	Event Comment	Action	Action Comment	Latitude	Longitude	Depth [m]	Speed [kn]	Course	Latitude [deg]	Longitude [deg]	Wind Dir	Wind Velocity	Transponder Lat	Transponder Lon	Transponder z	Transponder Name	Latitude Origin	Longitude Origin	Depth [m] Origin	Speed [kn] Origin	Course Origin	Latitude [deg] Origin	Longitude [deg] Origin	Wind Dir Origin	Wind Velocity Origin	Transponder Lat Origin	Transponder Lon Origin	Transponder z Origin	Transponder Name Origin	Data Origin	Device Operation  Start	Device Operation Importance	Temperature	Salinity	pH	Temperature Origin	Salinity Origin	pH Origin	file
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"4"	"PS147/2_5-4"	"2025-04-05 16:46:09"	"2025-04-05 19:42:22"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-05 19:39:16"	""	"on deck"		"29° 09.918' N"	"015° 30.002' W"	"3613.9"	"0"	"332"	"29.165298"	"-15.500041"	"245.0"	"4.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 16:46:09"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"4"	"PS147/2_5-4"	"2025-04-05 16:46:09"	"2025-04-05 19:42:22"	"H. Bittig"	"true"	"CTD_SBE9plus_485"	""		"CTD"	"CTD LAEISZ SBE9plus SN 485"	"CTD_SBE9plus_485"	"vessel:polarstern:ctd_sbe9plus_485 - The CTD probe measures conductivity and temperature along a vertical transect through the water body. The measured parameter are used to calculate the salinity of the water. Additionally, up to 24 water samples  can be taken in different water depths during the CTD measurements. "	"false"	"1b560340-9587-4224-af8c-c6614f04edcd"	""	"vessel:polarstern:ctd_sbe9plus_485"	"2025-04-05 19:42:22"	""	"station end"		"29° 09.945' N"	"015° 30.003' W"	"3614.3"	"1"	"22"	"29.165748"	"-15.500043"	"241.0"	"3.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 16:46:09"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"5"	"PS147/2_5-5"	"2025-04-05 19:42:49"	"2025-04-05 21:05:32"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-05 19:42:49"	""	"station start"		"29° 09.950' N"	"015° 30.003' W"	"3614.3"	"1"	"23"	"29.165826"	"-15.500048"	"241.0"	"3.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 19:42:49"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"5"	"PS147/2_5-5"	"2025-04-05 19:42:49"	"2025-04-05 21:05:32"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-05 19:53:37"	""	"in the water"		"29° 10.002' N"	"015° 30.031' W"	"3614.1"	"0"	"165"	"29.166704"	"-15.500521"	"246.0"	"3.6"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 19:42:49"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"5"	"PS147/2_5-5"	"2025-04-05 19:42:49"	"2025-04-05 21:05:32"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-05 20:20:02"	"AWI004 SL: 1051m"	"max depth/on ground"		"29° 09.932' N"	"015° 30.063' W"	"3614.5"	"0"	"255"	"29.165539"	"-15.501047"	"246.0"	"2.8"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 19:42:49"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"6"	"PS147/2_5-6"	"2025-04-05 20:26:09"	"2025-04-05 20:35:57"	"J. Javidpour"	"true"	"apsn20"	""		"plankton net"	"Apstein Net 20M"	"apsn20"	"plankton_net:apsn20 - "	"false"	"002aa374-a07d-4e96-a030-3168ceab6f5b"			"2025-04-05 20:26:09"	""	"station start"		"29° 09.935' N"	"015° 30.062' W"	"3614.5"	"0"	"346"	"29.165589"	"-15.501029"	"257.0"	"3.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:26:09"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"5"	"PS147/2_5-5"	"2025-04-05 19:42:49"	"2025-04-05 21:05:32"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-05 20:20:23"	""	"hoisting"		"29° 09.933' N"	"015° 30.063' W"	"3613.8"	"0"	"43"	"29.165542"	"-15.501053"	"246.0"	"2.8"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 19:42:49"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"6"	"PS147/2_5-6"	"2025-04-05 20:26:09"	"2025-04-05 20:35:57"	"J. Javidpour"	"true"	"apsn20"	""		"plankton net"	"Apstein Net 20M"	"apsn20"	"plankton_net:apsn20 - "	"false"	"002aa374-a07d-4e96-a030-3168ceab6f5b"			"2025-04-05 20:33:04"	""	"in the water"		"29° 09.939' N"	"015° 30.061' W"	"3614.1"	"0"	"326"	"29.165647"	"-15.501014"	"260.0"	"3.6"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:26:09"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"6"	"PS147/2_5-6"	"2025-04-05 20:26:09"	"2025-04-05 20:35:57"	"J. Javidpour"	"true"	"apsn20"	""		"plankton net"	"Apstein Net 20M"	"apsn20"	"plankton_net:apsn20 - "	"false"	"002aa374-a07d-4e96-a030-3168ceab6f5b"			"2025-04-05 20:35:57"	""	"station end"		"29° 09.941' N"	"015° 30.058' W"	"3614.2"	"0"	"84"	"29.165682"	"-15.500966"	"259.0"	"3.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:26:09"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"6"	"PS147/2_5-6"	"2025-04-05 20:26:09"	"2025-04-05 20:35:57"	"J. Javidpour"	"true"	"apsn20"	""		"plankton net"	"Apstein Net 20M"	"apsn20"	"plankton_net:apsn20 - "	"false"	"002aa374-a07d-4e96-a030-3168ceab6f5b"			"2025-04-05 20:35:45"	""	"on deck"		"29° 09.941' N"	"015° 30.058' W"	"3614.1"	"0"	"334"	"29.165680"	"-15.500969"	"259.0"	"3.1"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:26:09"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"7"	"PS147/2_5-7"	"2025-04-05 20:39:23"	"2025-04-05 20:47:47"	"J. Javidpour"	"true"	"apsn80"	""		"plankton net"	"Apstein Net 80M"	"apsn80"	"plankton_net:apsn80 - "	"false"	"5ecef88f-ae87-4859-9eee-fe6f10ae77d7"			"2025-04-05 20:39:23"	""	"station start"		"29° 09.931' N"	"015° 30.060' W"	"3614.3"	"0"	"177"	"29.165516"	"-15.501007"	"258.0"	"3.0"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:39:23"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"7"	"PS147/2_5-7"	"2025-04-05 20:39:23"	"2025-04-05 20:47:47"	"J. Javidpour"	"true"	"apsn80"	""		"plankton net"	"Apstein Net 80M"	"apsn80"	"plankton_net:apsn80 - "	"false"	"5ecef88f-ae87-4859-9eee-fe6f10ae77d7"			"2025-04-05 20:40:18"	""	"in the water"		"29° 09.928' N"	"015° 30.061' W"	"3614.4"	"0"	"357"	"29.165461"	"-15.501016"	"257.0"	"3.0"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:39:23"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"7"	"PS147/2_5-7"	"2025-04-05 20:39:23"	"2025-04-05 20:47:47"	"J. Javidpour"	"true"	"apsn80"	""		"plankton net"	"Apstein Net 80M"	"apsn80"	"plankton_net:apsn80 - "	"false"	"5ecef88f-ae87-4859-9eee-fe6f10ae77d7"			"2025-04-05 20:45:40"	""	"in the water"		"29° 09.914' N"	"015° 30.057' W"	"3614.2"	"0"	"107"	"29.165233"	"-15.500952"	"262.0"	"2.8"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:39:23"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"7"	"PS147/2_5-7"	"2025-04-05 20:39:23"	"2025-04-05 20:47:47"	"J. Javidpour"	"true"	"apsn80"	""		"plankton net"	"Apstein Net 80M"	"apsn80"	"plankton_net:apsn80 - "	"false"	"5ecef88f-ae87-4859-9eee-fe6f10ae77d7"			"2025-04-05 20:42:33"	""	"on deck"		"29° 09.920' N"	"015° 30.062' W"	"3612.3"	"1"	"231"	"29.165327"	"-15.501026"	"263.0"	"2.9"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:39:23"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"7"	"PS147/2_5-7"	"2025-04-05 20:39:23"	"2025-04-05 20:47:47"	"J. Javidpour"	"true"	"apsn80"	""		"plankton net"	"Apstein Net 80M"	"apsn80"	"plankton_net:apsn80 - "	"false"	"5ecef88f-ae87-4859-9eee-fe6f10ae77d7"			"2025-04-05 20:47:32"	""	"on deck"		"29° 09.912' N"	"015° 30.055' W"	"3614.3"	"0"	"166"	"29.165204"	"-15.500910"	"251.0"	"2.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:39:23"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"5"	"PS147/2_5-5"	"2025-04-05 19:42:49"	"2025-04-05 21:05:32"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-05 20:52:48"	"Out of the water"	"information"		"29° 09.900' N"	"015° 30.054' W"	"3614.3"	"0"	"259"	"29.164997"	"-15.500899"	"251.0"	"2.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 19:42:49"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"7"	"PS147/2_5-7"	"2025-04-05 20:39:23"	"2025-04-05 20:47:47"	"J. Javidpour"	"true"	"apsn80"	""		"plankton net"	"Apstein Net 80M"	"apsn80"	"plankton_net:apsn80 - "	"false"	"5ecef88f-ae87-4859-9eee-fe6f10ae77d7"			"2025-04-05 20:47:47"	""	"station end"		"29° 09.912' N"	"015° 30.054' W"	"3614.3"	"0"	"201"	"29.165199"	"-15.500908"	"251.0"	"2.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 20:39:23"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"5"	"PS147/2_5-5"	"2025-04-05 19:42:49"	"2025-04-05 21:05:32"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-05 21:05:32"	""	"station end"		"29° 09.909' N"	"015° 30.020' W"	"3614.2"	"0"	"95"	"29.165142"	"-15.500334"	"242.0"	"2.7"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 19:42:49"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"5"	"PS147/2_5"	""	"true"		""	""	""	"5"	"PS147/2_5-5"	"2025-04-05 19:42:49"	"2025-04-05 21:05:32"	"H. Fock"	"true"	"MN_S5_PS"	""		"net"	"Multinet Midi 5 Nets"	"MN_S5_PS"	"vessel:polarstern:mn_s5_ps - The Multinet which have fine mesh sizes for catching smaller organisms such as copepods, It samples vertically hauled."	"false"	"ce8e77e3-c691-46d0-a10b-add799c10a4d"	"PS"	"vessel:polarstern:mn_s5_ps"	"2025-04-05 20:58:05"	""	"on deck"		"29° 09.911' N"	"015° 30.036' W"	"3614.1"	"0"	"300"	"29.165190"	"-15.500595"	"253.0"	"3.2"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-05 19:42:49"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
"vessel:polarstern"	"PS147/2"	"ANT-XXXVIV/5"	"Mindelo"	"Bremerhaven"	"Dr. Björn Fiedler"	"Geomar"	"bfiedler@geomar.de"	"20250025"	"06AQ20250401"	"finishing"	"Felix Kentges"	"0"	"PS147/2_0_Underway"		"false"					"1"	"PS147/2_0_Underway-1"	"2025-04-01 08:08:24"	"2025-04-13 11:49:42"		"true"	"ADCP"			"current profiler"	"ADCP Teledyne Ocean Surveyor 150 kHz"	"ADCP"	"vessel:polarstern:adcp - The Acoustic Doppler Current Profiler (ADCP) measures flow rates in the water body below the moving vessel with an operating frequency of 150 kHz. Up to 400m range can be achieved according to the data sheet."	"true"	"5757f3ad-ed83-4007-9911-a5e355f0e5c7"			"2025-04-05 21:48:31"	""	"profile start"		"29° 16.204' N"	"015° 27.674' W"	"3607.9"	"11"	"20"	"29.270067"	"-15.461240"	"288.0"	"2.9"	""	""	""	""	"SYS.DISP.PosLatTxt"	"SYS.DISP.PosLonTxt"	"SYS.STR.DPT"	"SYS.STR.Speed"	"SYS.STR.Course"	"SYS.STR.PosLat"	"SYS.STR.PosLon"	"WEATHER.PAWIBWW.true_wind_direction"	"WEATHER.PAWIBWW.true_wind_velocity"	""	""	""	""	"V3"	"2025-04-01 08:08:24"	"1"							"DSHIP_V3_polarstern_dship1_PS147-2_actionlog.par"
